Peter I-PER
a 0
key 0
transit 0
route 0
for 0
drugs 0
mostly 0
opium 0
smuggled 0
to 0
Europe 0
through 0
Afghanistan 0
and 0
Pakistan 0
-- 0
the 0
so 0
called 0
" 0
Golden 0
Crescent 0
. 0
" 0

Main 0
Tunisian 0
opposition 0
party 0
ousted 0
from 0
HQ 0
. 0

TUNIS 0
1996-08-24 0

Tunisia 0
's 0
main 0
opposition 0
party 0
on 0
Saturday 0
announced 0
that 0
it 0
had 0
been 0
ousted 0
from 0
its 0
headquarters 0
building 0
by 0
a 0
court 0
decision 0
for 0
failing 0
to 0
pay 0
the 0
rent 0
. 0

Mohamed I-PER
Ali I-PER
Khalfallah I-PER
spokesman 0
for 0
the 0
Movement 0
of 0
Socialist 0
Democrats 0
( 0
MDS 0
) 0
said 0
that 0
a 0
bailiff 0
who 0
was 0
accompagnied 0
by 0
policemen 0
on 0
Saturday 0
ordered 0
the 0
party 0
to 0
leave 0
the 0
building 0
. 0

" 0
We 0
were 0
not 0
allowed 0
a 0
delay 0
to 0
enable 0
us 0
to 0
transfer 0
the 0
movement 0
's 0
goods 0
and 0
documents 0
" 0
Khalfallah I-PER
added 0
in 0
a 0
statement 0
. 0

The 0
building 0
is 0
state 0
property 0
. 0

The 0
MDS 0
was 0
represented 0
in 0
court 0
and 0
admitted 0
owing 0
money 0
for 0
rent 0
but 0
did 0
not 0
give 0
details 0
. 0

MDS 0
this 0
year 0
lost 0
its 0
president 0
and 0
vice-president 0
both 0
of 0
whom 0
were 0
tried 0
and 0
given 0
jail 0
sentences 0
. 0

MDS 0
president 0
Mohamed I-PER
Moada I-PER
was 0
sentenced 0
last 0
February 0
to 0
11 0
years 0
in 0
jail 0
on 0
charges 0
of 0
having 0
secret 0
contacts 0
with 0
Libyan 0
agents 0
and 0
receiving 0
money 0
from 0
Tripoli 0
. 0

Vice-president 0
Khemais I-PER
Chammari I-PER
last 0
July 0
was 0
sentenced 0
to 0
five 0
years 0
in 0
prison 0
on 0
a 0
charge 0
of 0
disclosing 0
secrets 0
of 0
judicial 0
proceedings 0
in 0
Moada I-PER
's 0
affair 0
. 0

To 0
replace 0
Moada I-PER
the 0
MDS 0
after 0
the 0
trial 0
named 0
Khalfallah I-PER
as 0
" 0
coordinator 0
" 0
but 0
Ismail I-PER
Boulahya I-PER
the 0
last 0
of 0
the 0
MDS 0
founding 0
members 0
still 0
politically 0
active 0
claimed 0
the 0
title 0
of 0
president 0
causing 0
a 0
new 0
split 0
within 0
the 0
movement 0
. 0

MDS 0
was 0
founded 0
in 0
1978 0
by 0
a 0
group 0
led 0
by 0
Ahmed I-PER
Mestiri I-PER
who 0
withdrew 0
from 0
politics 0
in 0
1992 0
. 0

Succeeding 0
him 0
as 0
head 0
of 0
the 0
movement 0
Moada I-PER
an 0
Arab 0
nationalist 0
ousted 0
liberals 0
led 0
by 0
MDS 0
secretary-general 0
Mustapha I-PER
Ben I-PER
Jaafar I-PER
in 0
1993 0
. 0

Kurdish 0
group 0
says 0
two 0
killed 0
in 0
Iraqi 0
shelling 0
. 0

NICOSIA 0
1996-08-24 0

An 0
Iraqi 0
Kurdish 0
guerrilla 0
group 0
on 0
Saturday 0
accused 0
Iraqi 0
government 0
forces 0
of 0
killing 0
two 0
civilians 0
in 0
shelling 0
in 0
northern 0
Iraq 0
the 0
Iranian 0
news 0
agency 0
IRNA 0
reported 0
. 0

IRNA 0
said 0
it 0
was 0
monitoring 0
a 0
report 0
from 0
a 0
radio 0
station 0
affiliated 0
to 0
the 0
Patriotic 0
Union 0
of 0
Kurdistan 0
( 0
PUK 0
) 0
. 0

" 0
Iraqi 0
army 0
heavily 0
shelled 0
the 0
Kanie 0
Karzhala 0
camp 0
west 0
of 0
Arbil 0
on 0
Friday 0
... 0

Two 0
civilians 0
were 0
killed 0
in 0
the 0
Iraqi 0
bombing 0
" 0
IRNA 0
quoted 0
the 0
radio 0
report 0
as 0
saying 0
. 0

The 0
PUK-run 0
radio 0
on 0
Friday 0
said 0
Iraqi 0
heavy 0
artillery 0
was 0
pounding 0
its 0
positions 0
in 0
Kurdish-controlled 0
northern 0
Iraq 0
but 0
it 0
gave 0
no 0
details 0
of 0
casualties 0
. 0

There 0
was 0
no 0
independent 0
confirmation 0
of 0
the 0
reports 0
. 0

The 0
rival 0
Kurdistan 0
Democratic 0
Party 0
( 0
KDP 0
) 0
which 0
accuses 0
Iran 0
of 0
supporting 0
the 0
PUK 0
said 0
on 0
Thursday 0
that 0
its 0
forces 0
had 0
halted 0
an 0
Iranian-backed 0
attack 0
by 0
thousands 0
of 0
PUK 0
fighters 0
. 0

The 0
United 0
States 0
said 0
in 0
Washington 0
on 0
Friday 0
that 0
it 0
had 0
brokered 0
a 0
ceasefire 0
to 0
end 0
six 0
days 0
of 0
fighting 0
between 0
the 0
two 0
main 0
Kurdish 0
factions 0
and 0
persuaded 0
them 0
to 0
attend 0
U.S.-mediated 0
peace 0
talks 0
next 0
month 0
. 0

The 0
clashes 0
shattering 0
a 0
ceasefire 0
negotiated 0
last 0
year 0
by 0
Washington 0
had 0
threatened 0
a 0
U.S.-led 0
peace 0
plan 0
to 0
unite 0
the 0
Kurdish 0
region 0
against 0
Iraqi 0
President 0
Saddam I-PER
Hussein I-PER
. 0

U.S. 0
British 0
and 0
French 0
planes 0
have 0
been 0
patrolling 0
the 0
skies 0
of 0
northern 0
Iraq 0
since 0
shortly 0
after 0
the 0
1991 0
Gulf 0
War 0
to 0
shield 0
Iraq 0
's 0
Kurds 0
from 0
any 0
attack 0
by 0
Iraqi 0
troops 0
. 0

Iran 0
accuses 0
Iraq 0
of 0
ceasefire 0
violations 0
. 0

NICOSIA 0
1996-08-24 0

Iran 0
has 0
accused 0
Iraq 0
of 0
violating 0
the 0
ceasefire 0
ending 0
their 0
1980-88 0
war 0
some 0
32 0
times 0
between 0
the 0
end 0
of 0
March 0
and 0
May 0
31 0
this 0
year 0
the 0
Iranian 0
news 0
agency 0
IRNA 0
reported 0
on 0
Saturday 0
. 0

Iran 0
's 0
deputy 0
representative 0
to 0
the 0
United 0
Nations 0
Majid I-PER
Takht I-PER
Ravanchi I-PER
made 0
the 0
allegations 0
in 0
a 0
letter 0
to 0
U.N. 0
Secretary-General 0
Boutros I-PER
Boutros-Ghali I-PER
on 0
Friday 0
the 0
agency 0
said 0
. 0

" 0
The 0
Islamic 0
Republic 0
of 0
Iran 0
has 0
reported 0
some 0
32 0
new 0
cases 0
of 0
ceasefire 0
violations 0
by 0
the 0
Iraqi 0
regime 0
between 0
March 0
31 0
and 0
May 0
31 0
1996 0
" 0
it 0
reported 0
from 0
New 0
York 0
. 0

It 0
said 0
violations 0
included 0
constructing 0
observation 0
posts 0
installing 0
mortars 0
and 0
anti-aircraft 0
cannons 0
setting 0
up 0
tents 0
penetrating 0
Iranian 0
territory 0
and 0
firing 0
rifle 0
grenades 0
towards 0
Iranian 0
territory 0
. 0

The 0
eight-year 0
war 0
between 0
the 0
two 0
countries 0
ended 0
with 0
a 0
U.N.-sponsored 0
ceasefire 0
. 0

PRESS 0
DIGEST 0
- 0
Iraq 0
- 0
Aug 0
24 0
. 0

BAGHDAD 0
1996-08-24 0

These 0
are 0
some 0
of 0
the 0
leading 0
stories 0
in 0
the 0
official 0
Iraqi 0
press 0
on 0
Saturday 0
. 0

Reuters 0
has 0
not 0
verified 0
these 0
stories 0
and 0
does 0
not 0
vouch 0
for 0
their 0
accuracy 0
. 0

JUMHOURIYA 0

- 0
Istanbul 0
chamber 0
of 0
commerce 0
urges 0
Ankara 0
to 0
resume 0
trade 0
with 0
Iraq 0
. 0

- 0
Offers 0
from 0
Arab 0
and 0
foreign 0
companies 0
to 0
supply 0
Iraq 0
with 0
goods 0
. 0

- 0
Four 0
ships 0
unload 0
tonnes 0
of 0
Iraq-bound 0
sugar 0
at 0
Jordan 0
's 0
Aqaba 0
. 0

- 0
Editorial 0
blames 0
U.S. 0
for 0
latest 0
flare-up 0
of 0
fighting 0
between 0
Kurdish 0
rebels 0
in 0
northern 0
Iraq 0
. 0

- 0
Black 0
market 0
booms 0
in 0
the 0
shadow 0
of 0
state-run 0
supermarkets 0
. 0

- 0
Parliament 0
completes 0
draft 0
law 0
on 0
protection 0
of 0
river 0
waters 0
in 0
Iraq 0
. 0

QADISSIYA 0

- 0
Iraq 0
denounces 0
violation 0
of 0
airspace 0
by 0
U.S. 0
warplanes 0
. 0

IRAQ 0

- 0
Editorial 0
lambasts 0
Jalal I-PER
Talabani I-PER
leader 0
of 0
a 0
Kurdish 0
rebel 0
faction 0
in 0
the 0
north 0
for 0
liaising 0
with 0
Iran 0
in 0
its 0
fight 0
against 0
rivals 0
. 0

BABEL 0

- 0
Blaming 0
Iraq 0
for 0
riots 0
in 0
Jordan 0
is 0
a 0
dirty 0
game 0
. 0

Clinton I-PER
campaign 0
busy 0
making 0
" 0
news 0
" 0
. 0

Laurence I-PER
McQuillan I-PER

WASHINGTON 0
1996-08-24 0

President 0
Bill I-PER
Clinton I-PER
has 0
served 0
notice 0
he 0
intends 0
to 0
be 0
busy 0
" 0
making 0
news 0
" 0
-- 0
or 0
at 0
least 0
doing 0
things 0
that 0
look 0
and 0
sound 0
like 0
it 0
in 0
a 0
campaign 0
year 0
. 0

With 0
Democrats 0
gathering 0
in 0
Chicago 0
to 0
start 0
a 0
convention 0
on 0
Monday 0
to 0
nominate 0
him 0
for 0
a 0
second 0
term 0
as 0
president 0
Clinton I-PER
plans 0
a 0
steady 0
parade 0
of 0
events 0
designed 0
to 0
highlight 0
his 0
leadership 0
and 0
dim 0
the 0
glow 0
of 0
the 0
just-concluded 0
Republican 0
conclave 0
that 0
gave 0
a 0
boost 0
to 0
rival 0
Bob I-PER
Dole I-PER
. 0

After 0
a 0
week 0
of 0
carefully 0
orchestrated 0
events 0
signing 0
into 0
law 0
bills 0
passed 0
by 0
the 0
Republican-controlled 0
Congress 0
Clinton I-PER
used 0
his 0
Saturday 0
radio 0
address 0
to 0
the 0
nation 0
to 0
proudly 0
" 0
announce 0
" 0
a 0
development 0
in 0
the 0
war 0
on 0
crime 0
. 0

" 0
Sixty 0
days 0
ago 0
I 0
directed 0
the 0
attorney 0
general 0
to 0
draw 0
up 0
a 0
plan 0
for 0
a 0
national 0
registry 0
of 0
sex 0
offenders 0
" 0
Clinton I-PER
said 0
. 0
" 0

That 0
plan 0
has 0
now 0
reached 0
my 0
desk 0
. 0
" 0

" 0
Today 0
I 0
am 0
pleased 0
to 0
announce 0
that 0
we 0
are 0
following 0
through 0
on 0
our 0
commitment 0
to 0
keep 0
track 0
of 0
these 0
criminals 0
not 0
just 0
in 0
a 0
single 0
state 0
but 0
wherever 0
they 0
go 0
" 0
he 0
said 0
. 0

Actually 0
creation 0
of 0
such 0
a 0
registry 0
was 0
underway 0
without 0
Clinton I-PER
lifting 0
a 0
finger 0
. 0

Attorney 0
General 0
Janet I-PER
Reno I-PER
's 0
report 0
-- 0
all 0
nine 0
pages 0
of 0
it 0
including 0
footnotes 0
-- 0
offers 0
only 0
the 0
interim 0
services 0
of 0
the 0
FBI 0
until 0
a 0
formal 0
registry 0
on 0
sex 0
offenders 0
has 0
been 0
established 0
. 0

Two 0
months 0
ago 0
Clinton I-PER
announced 0
he 0
wanted 0
an 0
interim 0
effort 0
established 0
. 0

Now 0
60 0
days 0
later 0
he 0
had 0
a 0
chance 0
to 0
talk 0
about 0
it 0
again 0
. 0

It 0
is 0
an 0
example 0
of 0
Clinton I-PER
's 0
strategic 0
planning 0
as 0
he 0
heads 0
into 0
the 0
stretch 0
drive 0
for 0
the 0
Nov. 0
5 0
presidential 0
election 0
. 0

Such 0
things 0
do 0
not 0
happen 0
by 0
chance 0
in 0
the 0
Clinton I-PER
White 0
House 0
they 0
are 0
part 0
of 0
his 0
political 0
chess 0
game 0
. 0

In 0
the 0
past 0
week 0
Clinton I-PER
signed 0
into 0
law 0
an 0
increase 0
in 0
the 0
minimium 0
wage 0
a 0
bill 0
that 0
makes 0
it 0
easier 0
for 0
someone 0
with 0
a 0
pre-existing 0
health 0
problem 0
to 0
change 0
jobs 0
and 0
sweeping 0
changes 0
overhauling 0
the 0
nation 0
's 0
welfare 0
system 0
. 0

" 0
America 0
can 0
look 0
back 0
on 0
a 0
week 0
of 0
remarkable 0
achievement 0
" 0
Clinton I-PER
said 0
without 0
even 0
a 0
passing 0
reference 0
to 0
the 0
Republican 0
majority 0
in 0
the 0
House 0
and 0
Senate 0
. 0

" 0
America 0
is 0
on 0
the 0
right 0
track 0
offering 0
more 0
opportunity 0
demanding 0
more 0
responsibility 0
building 0
a 0
stronger 0
community 0
the 0
sense 0
of 0
shared 0
values 0
and 0
stronger 0
families 0
" 0
he 0
said 0
in 0
striking 0
the 0
theme 0
of 0
his 0
coming 0
week 0
. 0

According 0
to 0
a 0
senior 0
campaign 0
official 0
Clinton I-PER
" 0
will 0
be 0
making 0
a 0
lot 0
of 0
news 0
in 0
the 0
coming 0
week 0
-- 0
something 0
different 0
each 0
day 0
. 0
" 0

Clinton I-PER
departs 0
on 0
Sunday 0
on 0
a 0
four-day 0
train 0
trip 0
through 0
West 0
Virginia 0
Kentucky 0
Ohio 0
Michigan 0
and 0
Indiana 0
while 0
fellow 0
Democrats 0
are 0
gathered 0
in 0
Chicago 0
. 0

" 0
He 0
'll 0
make 0
news 0
during 0
the 0
day 0
... 0
and 0
then 0
at 0
night 0
the 0
attention 0
will 0
go 0
to 0
the 0
convention 0
" 0
said 0
the 0
campaign 0
official 0
. 0
" 0

We 0
think 0
it 0
'll 0
work 0
really 0
well 0
. 0
" 0

Although 0
officials 0
decline 0
to 0
say 0
just 0
what 0
each 0
day 0
's 0
" 0
news 0
" 0
will 0
be 0
the 0
intent 0
is 0
to 0
put 0
a 0
focus 0
on 0
Clinton I-PER
himself 0
and 0
not 0
just 0
those 0
attending 0
the 0
party 0
's 0
convention 0
. 0

Each 0
day 0
of 0
the 0
trip 0
will 0
have 0
a 0
late 0
start 0
so 0
that 0
network 0
television 0
correspondents 0
will 0
be 0
able 0
to 0
do 0
live 0
reports 0
for 0
morning 0
programmes 0
. 0

Campaign 0
officials 0
then 0
hope 0
the 0
day 0
's 0
" 0
news 0
" 0
event 0
will 0
be 0
showcased 0
on 0
evening 0
television 0
news 0
shows 0
as 0
a 0
lead-in 0
for 0
that 0
night 0
's 0
convention 0
programme 0
. 0

" 0
We 0
'll 0
be 0
concentrating 0
... 0
on 0
supporting 0
the 0
president 0
as 0
he 0
is 0
on 0
the 0
trip 0
and 0
making 0
significant 0
public 0
policy 0
statements 0
related 0
to 0
some 0
of 0
his 0
plans 0
for 0
the 0
future 0
" 0
said 0
White 0
House 0
Press 0
Secretary 0
Mike I-PER
McCurry I-PER
. 0

McCurry I-PER
said 0
that 0
when 0
Clinton I-PER
delivers 0
his 0
acceptance 0
address 0
on 0
Thursday 0
night 0
to 0
fellow 0
Democrats 0
and 0
a 0
national 0
television 0
audience 0
he 0
will 0
" 0
set 0
out 0
a 0
road 0
map 0
" 0
for 0
the 0
nation 0
's 0
future 0
-- 0
one 0
the 0
president 0
hopes 0
guides 0
him 0
back 0
to 0
the 0
White 0
House 0
for 0
four 0
more 0
years 0
. 0

Hurricane 0
expected 0
to 0
veer 0
north 0
of 0
Caribbean 0
. 0

MIAMI 0
1996-08-24 0

Hurricane 0
Edouard 0
grew 0
stronger 0
on 0
Saturday 0
as 0
it 0
swirled 0
across 0
the 0
Atlantic 0
Ocean 0
but 0
forecasters 0
at 0
the 0
National 0
Hurricane 0
Center 0
said 0
the 0
storm 0
would 0
likely 0
swing 0
north 0
and 0
miss 0
the 0
Caribbean 0
. 0

" 0
Edouard 0
is 0
getting 0
stronger 0
and 0
stronger 0
and 0
it 0
already 0
has 0
winds 0
of 0
105 0
mph 0
( 0
185 0
kph 0
) 0
" 0
said 0
hurricane 0
forecaster 0
Lixion I-PER
Avila I-PER
. 0

" 0
But 0
the 0
good 0
news 0
is 0
that 0
all 0
our 0
computer 0
models 0
indicate 0
Edouard 0
is 0
going 0
to 0
turn 0
to 0
the 0
west-northwest 0
on 0
Sunday 0
and 0
miss 0
the 0
islands 0
" 0
he 0
added 0
. 0

At 0
11 0
a.m. 0
EDT 0
( 0
1500 0
GMT 0
) 0
Edouard 0
was 0
miles 0
east 0
of 0
the 0
Lesser 0
Antilles 0
and 0
moving 0
west 0
at 0
14 0
mph 0
( 0
25 0
kph 0
) 0
. 0

Its 0
exact 0
position 0
was 0
latitude 0
14.5 0
north 0
longitude 0
44.2 0
west 0
. 0

France 0
hands 0
suspected 0
ETA 0
member 0
to 0
Spain 0
. 0

PARIS 0
1996-08-24 0

France 0
on 0
Saturday 0
handed 0
a 0
suspected 0
member 0
of 0
the 0
Basque 0
separatist 0
group 0
ETA 0
to 0
Spanish 0
authorities 0
French 0
Interior 0
Ministry 0
officials 0
said 0
. 0

Ignacio I-PER
Olascoaga I-PER
Mugica I-PER
who 0
had 0
just 0
ended 0
a 0
prison 0
sentence 0
in 0
France 0
is 0
suspected 0
of 0
having 0
taken 0
part 0
in 0
several 0
guerrilla 0
attacks 0
in 0
Spain 0
. 0

ETA 0
( 0
Basque 0
Homeland 0
and 0
Freedom 0
) 0
has 0
killed 0
about 0
800 0
people 0
in 0
its 0
campaign 0
for 0
an 0
independent 0
Basque 0
state 0
since 0
the 0
1960s 0
. 0

German 0
troops 0
to 0
remain 0
in 0
Bosnia 0
for 0
1997--Ruehe 0
. 0

BONN 0
1996-08-24 0

Defence 0
Minister 0
Volker I-PER
Ruehe I-PER
said 0
that 0
German 0
troops 0
would 0
stay 0
on 0
in 0
Bosnia 0
next 0
year 0
as 0
part 0
of 0
an 0
international 0
force 0
to 0
ensure 0
the 0
establishment 0
of 0
peace 0
a 0
newspaper 0
reported 0
on 0
Saturday 0
. 0

The 0
current 0
NATO-led 0
peace 0
force 0
( 0
IFOR 0
) 0
in 0
Bosnia 0
is 0
due 0
to 0
return 0
home 0
at 0
the 0
end 0
of 0
the 0
year 0
. 0

But 0
Ruehe I-PER
told 0
Bild 0
am 0
Sonntag 0
in 0
an 0
interview 0
that 0
a 0
" 0
new 0
and 0
different 0
mandate 0
" 0
for 0
the 0
troops 0
would 0
be 0
agreed 0
on 0
for 0
next 0
year 0
after 0
the 0
current 0
mandate 0
expires 0
in 0
December 0
. 0

" 0
After 0
the 0
( 0
Bosnian 0
) 0
elections 0
( 0
on 0
September 0
14 0
) 0
the 0
troops 0
will 0
start 0
being 0
reduced 0
from 0
the 0
beginning 0
of 0
October 0
from 0
to 0
about 0
. 0

A 0
completely 0
new 0
and 0
different 0
mandate 0
will 0
be 0
agreed 0
for 0
next 0
year 0
" 0
Ruehe I-PER
said 0
. 0

" 0
The 0
defence 0
ministers 0
will 0
begin 0
negotiations 0
for 0
this 0
at 0
the 0
beginning 0
of 0
September 0
at 0
a 0
NATO 0
meeting 0
" 0
he 0
told 0
the 0
newspaper 0
in 0
an 0
interview 0
excerpts 0
of 0
which 0
were 0
released 0
ahead 0
of 0
publication 0
on 0
Sunday 0
. 0

" 0
But 0
we 0
must 0
avoid 0
giving 0
the 0
impression 0
this 0
peace 0
deployment 0
in 0
former 0
Yugoslavia 0
is 0
being 0
perceived 0
in 0
the 0
long 0
run 0
as 0
an 0
occupation 0
. 0

On 0
the 0
other 0
hand 0
we 0
must 0
prevent 0
any 0
return 0
of 0
war 0
and 0
massacres 0
" 0
he 0
said 0
. 0

Italian 0
comics 0
hope 0
independence-joke 0
's 0
on 0
Bossi I-PER
. 0

ORVIETO 0
Italy 0
1996-08-24 0

A 0
group 0
of 0
Italian 0
comics 0
hope 0
the 0
joke 0
will 0
be 0
on 0
separatist 0
leader 0
Umberto I-PER
Bossi I-PER
next 0
month 0
when 0
they 0
lead 0
the 0
ancient 0
Etruscan 0
town 0
of 0
Orvieto 0
in 0
a 0
mock 0
split 0
from 0
Rome 0
. 0

Orvieto 0
mayor 0
Stefano I-PER
Cimicchi I-PER
said 0
the 0
comics 0
including 0
popular 0
actor 0
Roberto I-PER
Benigni I-PER
would 0
declare 0
Orvieto 0
" 0
capital 0
of 0
Etruria 0
" 0
on 0
September 0
15 0
-- 0
the 0
day 0
Bossi I-PER
plans 0
a 0
march 0
across 0
the 0
north 0
in 0
favour 0
of 0
independence 0
from 0
Rome 0
. 0

" 0
We 0
will 0
then 0
proceed 0
with 0
the 0
annexation 0
of 0
Sardinia 0
Corsica 0
and 0
Cyprus 0
" 0
Cimicchi I-PER
told 0
reporters 0
on 0
Saturday 0
. 0

He 0
said 0
the 0
city 0
council 0
would 0
be 0
" 0
ironically 0
present 0
" 0
when 0
the 0
comics 0
made 0
their 0
proclamation 0
on 0
the 0
same 0
day 0
Bossi I-PER
has 0
threatened 0
to 0
declare 0
the 0
birth 0
of 0
Padania 0
the 0
name 0
he 0
has 0
given 0
to 0
northern 0
Italy 0
. 0

Orvieto 0
located 0
in 0
Umbria 0
between 0
Rome 0
and 0
Florence 0
was 0
once 0
the 0
capital 0
of 0
Etruria 0
an 0
ancient 0
federation 0
of 0
12 0
Etruscan 0
towns 0
. 0

" 0
We 0
want 0
to 0
pop 0
some 0
air 0
out 0
of 0
this 0
balloon 0
of 0
tension 0
that 0
has 0
been 0
blown 0
up 0
around 0
September 0
15 0
" 0
Cimicchi I-PER
said 0
. 0

" 0
We 0
want 0
to 0
help 0
turn 0
down 0
the 0
rhetoric 0
in 0
a 0
country 0
that 0
borders 0
former 0
Yugoslavia 0
yet 0
in 0
which 0
people 0
are 0
still 0
talking 0
about 0
secession 0
" 0
he 0
added 0
. 0

Bossi I-PER
has 0
intensified 0
his 0
separatist 0
rhetoric 0
since 0
his 0
Northern 0
League 0
party 0
's 0
good 0
showing 0
in 0
last 0
April 0
's 0
general 0
election 0
when 0
it 0
took 0
10 0
percent 0
of 0
the 0
vote 0
nationally 0
. 0

He 0
has 0
recently 0
dropped 0
a 0
drive 0
for 0
federalism 0
saying 0
secession 0
from 0
Rome 0
's 0
wasteful 0
and 0
centralised 0
bureaucracy 0
is 0
the 0
only 0
solution 0
for 0
northerners 0
. 0

Italian 0
farmer 0
says 0
he 0
mutilated 0
four 0
women 0
. 0

VERONA 0
Italy 0
1996-08-24 0

An 0
Italian 0
farmer 0
accused 0
of 0
multiple 0
homocide 0
has 0
confessed 0
to 0
mutilating 0
the 0
bodies 0
of 0
four 0
women 0
after 0
having 0
sex 0
with 0
them 0
the 0
Italian 0
news 0
agency 0
ANSA 0
reported 0
on 0
Saturday 0
. 0

It 0
quoted 0
the 0
lawyer 0
of 0
Gianfranco I-PER
Stevanin I-PER
as 0
saying 0
the 0
35-year-old 0
farmer 0
confessed 0
on 0
Friday 0
to 0
a 0
Verona 0
magistrate 0
that 0
he 0
had 0
killed 0
and 0
mutilated 0
the 0
women 0
. 0

ANSA 0
said 0
Stevanin I-PER
was 0
unable 0
to 0
recall 0
how 0
he 0
had 0
killed 0
the 0
women 0
remembering 0
only 0
that 0
he 0
had 0
found 0
them 0
" 0
lifeless 0
in 0
his 0
arms 0
" 0
after 0
having 0
sadmasochistic 0
sex 0
with 0
them 0
. 0

Stevanin I-PER
arrested 0
in 0
1994 0
and 0
jailed 0
for 0
three 0
years 0
for 0
assaulting 0
an 0
Austrian 0
prostitute 0
is 0
accused 0
of 0
murdering 0
five 0
women 0
three 0
of 0
whose 0
bodies 0
were 0
found 0
near 0
his 0
villa 0
outside 0
Verona I-PER
between 0
July 0
and 0
December 0
1995 0
. 0

Two 0
of 0
the 0
corpses 0
were 0
identified 0
but 0
not 0
the 0
third 0
found 0
headless 0
and 0
decomposed 0
in 0
a 0
sack 0
in 0
a 0
nearby 0
canal 0
. 0

Lawyer 0
Cesare I-PER
dal I-PER
Maso I-PER
told 0
ANSA 0
that 0
Stevanin I-PER
confessed 0
to 0
beheading 0
and 0
dumping 0
the 0
body 0
of 0
a 0
fourth 0
woman 0
in 0
the 0
nearby 0
Adige 0
river 0
. 0

Dal I-PER
Maso I-PER
declined 0
to 0
comment 0
on 0
the 0
alleged 0
fifth 0
murder 0
saying 0
only 0
that 0
" 0
the 0
interrogations 0
are 0
not 0
over 0
yet 0
" 0
with 0
investigators 0
. 0

It 0
said 0
investigators 0
believed 0
Stevanin I-PER
had 0
suffocated 0
them 0
by 0
putting 0
plastic 0
bags 0
on 0
their 0
heads 0
. 0

Stevanin I-PER
was 0
first 0
sentenced 0
for 0
assault 0
but 0
investigators 0
began 0
digging 0
in 0
the 0
garden 0
of 0
his 0
villa 0
after 0
the 0
first 0
body 0
was 0
found 0
by 0
a 0
passer-by 0
. 0

Belgium 0
asks 0
how 0
paedophile 0
suspect 0
eluded 0
police 0
. 0

Jeremy I-PER
Lovell I-PER

BRUSSELS 0
1996-08-24 0

Belgian 0
police 0
searched 0
two 0
more 0
houses 0
on 0
Saturday 0
for 0
bodies 0
in 0
a 0
child-sex 0
scandal 0
of 0
murder 0
kidnapping 0
and 0
pornography 0
that 0
has 0
sent 0
a 0
shockwave 0
of 0
revulsion 0
throughout 0
Europe 0
. 0

Recriminations 0
built 0
up 0
over 0
how 0
the 0
scandal 0
's 0
central 0
figure 0
convicted 0
child 0
rapist 0
Marc I-PER
Dutroux I-PER
managed 0
to 0
prey 0
on 0
children 0
unhindered 0
for 0
so 0
long 0
. 0

In 0
just 0
over 0
a 0
week 0
two 0
young 0
girls 0
have 0
been 0
found 0
dead 0
from 0
starvation 0
two 0
have 0
been 0
freed 0
from 0
a 0
dungeon-like 0
secret 0
compartment 0
and 0
an 0
international 0
hunt 0
has 0
started 0
for 0
at 0
least 0
two 0
others 0
. 0

On 0
Saturday 0
investigators 0
with 0
dogs 0
trained 0
to 0
find 0
bodies 0
searched 0
one 0
house 0
at 0
Ransart 0
and 0
one 0
at 0
Mont-sur-Marchienne 0
-- 0
both 0
suburbs 0
of 0
the 0
southern 0
city 0
of 0
Charleroi 0
. 0

Both 0
houses 0
are 0
owned 0
by 0
Dutroux I-PER
. 0

Belgian 0
media 0
speculated 0
that 0
Dutroux I-PER
charged 0
with 0
abduction 0
and 0
illegal 0
imprisonment 0
of 0
children 0
must 0
have 0
had 0
high 0
level 0
protection 0
to 0
molest 0
youngsters 0
. 0

They 0
put 0
forward 0
no 0
proof 0
to 0
support 0
the 0
speculation 0
but 0
seized 0
on 0
a 0
comment 0
by 0
chief 0
prosecutor 0
Michel I-PER
Bourlet I-PER
on 0
Belgian 0
television 0
on 0
Friday 0
night 0
that 0
he 0
would 0
chase 0
down 0
everyone 0
involved 0
in 0
the 0
case 0
" 0
if 0
I 0
am 0
allowed 0
to 0
" 0
. 0

Bourlet I-PER
said 0
between 0
300 0
and 0
400 0
paedophile 0
porn 0
video 0
tapes 0
had 0
been 0
seized 0
some 0
of 0
which 0
featured 0
Dutroux I-PER
. 0

Dutroux I-PER
was 0
charged 0
a 0
week 0
ago 0
after 0
police 0
rescued 0
two 0
young 0
girls 0
from 0
a 0
concrete 0
dungeon 0
in 0
the 0
basement 0
of 0
one 0
of 0
the 0
six 0
houses 0
he 0
owns 0
in 0
and 0
around 0
Charleroi 0
. 0

Just 0
a 0
day 0
later 0
the 0
national 0
euphoria 0
at 0
the 0
rescue 0
turned 0
to 0
disgust 0
as 0
Dutroux I-PER
led 0
police 0
to 0
the 0
bodies 0
of 0
two 0
eight-year-old 0
girls 0
in 0
another 0
of 0
his 0
houses 0
. 0

Julie I-PER
Lejeune I-PER
and 0
Melissa I-PER
Russo I-PER
had 0
been 0
kidnapped 0
in 0
